{b2191b3f-2453-4d7c-a027-8babfb1c93e1} event:/ambience/dungeon/cove
{4c7e1293-6116-46ed-989b-0ddfb3a813ab} event:/ui/dungeon/trink_equip
{a544b8bc-a41b-4210-a045-4cb57a512081} event:/ui/dungeon/trink_unequip
{af21c831-2f2e-4b2d-87be-d25f03b5f6cd} event:/ui/dungeon/unpause
{851ae520-aada-40fe-b7d9-093d505a2b8d} event:/ui/dungeon/_shared/loot_take_shared
{5e9464d6-f77a-47e7-ab6c-89d0dec08094} event:/ui/shared/button_click
{6fe0dd49-e08c-465f-99f3-31434a49358f} event:/ui/shared/button_click_enemy
{20142e97-1f21-4830-847a-62789a774510} event:/ui/shared/button_invalid
{726ce9ec-8fad-4f6c-ba86-cc960671bc92} event:/ui/shared/button_mouse_over
{fefbe816-3d0d-4bf7-9510-5edce68f84a7} event:/ui/shared/button_mouse_over_2
{0fe69fdd-9f50-433e-a8b1-2edee418a4b7} event:/ui/shared/button_mouse_over_alt
{0300addd-f5c7-4c25-9e18-c20642412576} event:/ui/shared/button_scroll
{5472f842-1500-445d-b111-33b23598f89e} event:/ui/shared/button_scroll_down
{18b81245-e5ba-4400-969a-e7ac52743c9a} event:/ui/shared/button_scroll_up
{6d6b6e8a-4bc3-4f5d-9b05-92defdef4f9b} event:/ui/shared/text_loop
{92b5066d-776a-4547-8a3b-4f2690a316fa} event:/ui/shared/text_popup
{61bc5736-55c7-4fc1-bc84-288f9a5bca61} event:/ui/shared/tutorial_popup
{e5a63502-1ac9-4695-92d4-ce8d0b861094} event:/ui/shared/window_popup
{7f8f1d9a-fe31-409e-9c10-c0a61d88abc3} event:/ui/town/building_zoomout
{8b06abe7-2985-4459-bb19-260388e92228} event:/ui/town/button_click
{1c7893b9-2519-4220-a781-6a7db500847b} event:/ui/town/button_click_back
{10c0ebe2-55eb-4030-8169-3917f523e5eb} event:/ui/town/button_click_locked
{21fe8f09-f9ef-4d4a-87d1-3f849a1f1d5a} event:/ui/town/button_invalid
{bb8a0485-1804-450e-b69f-fdfa2d181725} event:/ui/town/button_mouse_over
{157593de-a40b-4bc3-a7eb-4e31de03254b} event:/ui/town/button_mouse_over_3
{38290ad6-5cbd-4b18-be9c-83fff4da28eb} event:/ui/town/button_mouse_over_embark
{f0883c28-fbda-4445-a87d-07fa45b87795} event:/ui/town/buy
{08560fe0-df58-4d2c-bbbf-0c3d2e905c97} event:/ui/town/buy_free
{87a23183-378a-46e1-8440-45ee10b0a2c3} event:/ui/town/character_add
{dc541a5e-178f-4314-abe2-30b221f36c14} event:/ui/town/character_add_full
{96467735-9548-4a3e-a730-c0f7d09dc7de} event:/ui/town/character_equip
{62b1edf4-5e84-4d61-a69d-60c13de4e774} event:/ui/town/character_pickup
{af4e1eee-3b70-48a6-8f4f-912f8fe2f184} event:/ui/town/character_remove
{259775de-124d-41fe-ad8d-20edf5deff1e} event:/ui/town/character_show_restriction
{9c0a00b7-0738-4645-bfb0-4fece7950a44} event:/ui/town/character_unequip
{75c3c772-8508-4fb2-849b-950f03e983a4} event:/ui/town/dungeon_progress
{160a2bff-309b-44ed-8238-67577b1878fb} event:/ui/town/dungeon_select
{2d130be2-c3aa-4abd-8e94-9bdc00432083} event:/ui/town/embark_button
{83955d3f-2c57-4832-843b-14b0420ea18c} event:/ui/town/heirloom_exchange_close
{285b6ca7-117a-47ee-9aee-4635aee620e2} event:/ui/town/heirloom_exchange_confirm
{597c60dd-07f9-4ee5-b1c8-caf7b7899b61} event:/ui/town/heirloom_exchange_open
{3b30a850-ed80-4042-b03c-6780b19e4cac} event:/ui/town/let_go
{9a4ef543-6ed2-4281-847b-f5782291ab1c} event:/ui/town/page_close
{958d4562-d557-4953-b5be-923374897253} event:/ui/town/page_open
{9ec1b53a-d1de-4752-ba43-c14fe5996a50} event:/ui/town/party_comp
{09f00424-05e5-4d5c-b81c-3842d0b405a8} event:/ui/town/provision_button
{440a0a12-c9ea-4f85-9694-21e15ee88b3c} event:/ui/town/sell
{4da70a84-3db6-4e33-a97c-d48920831756} event:/ui/town/set_off_button
{7439cee5-8645-464d-ad05-6484468e9320} event:/ui/town/sort_by
{3b505375-b05c-46e3-a792-54d00cd1dbb7} event:/ui/town/trinket_close
{3fe5e6d7-b9d7-4ee3-8ead-81cc2b254e3e} event:/ui/town/trinket_open
{399c4204-2c5e-40f2-a9dc-defa7bf6d2f0} event:/vo/options_volume
{f25ceb28-79dd-4cbd-94b9-728ae687214a} event:/vo/bad/afflicted_01
{8de3fac2-1428-44c5-aae0-17277fb0e2ad} event:/vo/bad/afflicted_02
{7d67c789-775a-4c88-abf8-def2b59f80d6} event:/vo/bad/afflicted_03
{2b00a45f-425a-4771-93b7-bf2ca206fa19} event:/vo/bad/afflicted_04
{7132e08b-8c2b-4394-b24a-3307f16532c0} event:/vo/bad/afflicted_05
{9c84324d-b5ef-4d62-84b6-5db7031bb240} event:/vo/bad/afflicted_06
{aa2010af-3bb4-4fac-9d75-e19645808ab1} event:/vo/bad/afflicted_07
{5bd22e05-8de1-46e3-9eab-f72c61af068c} event:/vo/bad/afflicted_08
{c04cccc2-a5de-432f-8b18-213f6c291a90} event:/vo/bad/afflicted_09
{000da35f-1a57-4d6e-a9fa-27223b10c525} event:/vo/bad/afflicted_abusive
{79faf045-d09c-413b-bf08-a9a73031dbad} event:/vo/bad/afflicted_depressed
{4f4e0483-696e-4708-b649-a1a467bbee77} event:/vo/bad/afflicted_fearful
{73e7975b-5c87-46bb-b915-68bd6cb2f46f} event:/vo/bad/afflicted_irrational
{c86bb974-bf2a-4457-a7fd-9fdfc35b7d3a} event:/vo/bad/afflicted_masochistic
{84e2b248-4285-4fb9-a03a-0dfe99a80625} event:/vo/bad/afflicted_paranoid
{b1106a99-59d7-4d3c-b6ae-4c289f9edfeb} event:/vo/bad/afflicted_selfish
{f1b8624c-c4d2-4c15-841a-63b4c181b8f3} event:/vo/bad/boss_01
{9dac2f69-6f9b-49c6-854b-debc5a8b7eae} event:/vo/bad/cove_boss
{9f0c440d-974c-4531-98a0-5cf37eeb2493} event:/vo/bad/cove_boss_alt
{6f5b4a16-deaf-4758-9d1a-3a7418b27a33} event:/vo/bad/crypts_boss_alt
{c54dbbe9-ef1b-4ba9-a5b3-9832d48d52ae} event:/vo/bad/darkest_boss_01
{173786ef-c44e-4110-b21d-a43a0b83ccaf} event:/vo/bad/darkest_boss_02
{f1aba11a-f441-4b1c-ae01-1a71dd8489f7} event:/vo/bad/darkest_boss_03
{842d9b06-b22b-4d08-b501-2cf6c7ffd06c} event:/vo/bad/darkest_boss_04
{fb144244-4a44-459e-b830-c8c46dbecd71} event:/vo/bad/darkest_fail
{6c0fe0ae-5ea1-498f-a321-2c9665a2e504} event:/vo/bad/death_01
{4385f066-467f-4381-8b09-fad7c0bb3b96} event:/vo/bad/death_02
{9108d6bc-eb53-47f1-a725-1eb732a77cc2} event:/vo/bad/death_03
{9d232387-320a-41d2-8731-2ed6bf580b49} event:/vo/bad/death_04
{9ca8c0f5-44bf-4e96-92b7-75f5009aa495} event:/vo/bad/death_05
{e389e903-783d-4562-8088-f869af8512c2} event:/vo/bad/deaths_door_01
{71554095-a651-4c4d-9166-15c80d1fe65f} event:/vo/bad/deaths_door_02
{024f30d7-2122-4372-b2a0-782ab1e6ea49} event:/vo/bad/deaths_door_03
{62e40c00-2cc0-41fb-bd5c-d17e744b414a} event:/vo/bad/deaths_door_04
{2050a8f3-1aa9-48d2-b2aa-a2ccc6160ba3} event:/vo/bad/deaths_door_05
{33b8f58f-6d82-4702-ab5e-f5668f1b59e2} event:/vo/bad/general_crit_hero_01
{3d6267de-f402-43dd-8d8e-90cf554420a6} event:/vo/bad/general_crit_hero_02
{dbab9d30-e0bb-4a54-b938-afc03c76c0c0} event:/vo/bad/general_crit_hero_03
{ca1c0ea4-7e77-43a7-99f5-44fd4be18d42} event:/vo/bad/general_crit_hero_04
{8cc75799-f9f5-4ffa-bc1c-d011217f187a} event:/vo/bad/general_crit_hero_05
{e088f6f0-a870-41a7-a2e8-cd294adcf937} event:/vo/bad/general_crit_hero_06
{b080be4a-7393-437f-b7ef-edd6f15000f5} event:/vo/bad/general_crit_hero_07
{581ad991-cae2-4fb3-8805-a787b4c3656b} event:/vo/bad/general_crit_hero_08
{c3e0af9c-8961-42ea-afe9-d0f511b34176} event:/vo/bad/general_crit_hero_09
{64543c11-4dba-4219-907b-93013be9ec45} event:/vo/bad/general_crit_hero_10
{efcb28db-81ac-4087-9a40-df56cd9ad51b} event:/vo/bad/general_quest_fail_01
{553b4590-d9dc-424b-9e0a-3a037b34d63b} event:/vo/bad/general_quest_fail_02
{9232dcef-46cc-4c35-9d35-58fd77806b45} event:/vo/bad/general_quest_fail_03
{8fc3b029-f14b-4131-afb1-09b08efcab42} event:/vo/bad/general_quest_fail_04
{226fd5a7-ee3a-4bcb-9355-ddb81bae665e} event:/vo/bad/general_quest_fail_05
{a2e64b30-f55c-4ddd-90bc-305d32827a64} event:/vo/bad/general_quest_fail_06
{cbaa79f0-f986-4de5-8175-3e41c5772ec2} event:/vo/bad/general_quest_fail_07
{67045f24-2772-407b-8404-fec286d57c70} event:/vo/bad/general_quest_fail_08
{cfe1d6ae-63e6-4be5-b2a1-dcb371f25294} event:/vo/bad/general_quest_fail_09
{33a9ebf2-f40e-42b8-a65a-5fb301a770af} event:/vo/bad/general_quest_fail_10
{56f7d23a-6135-43a1-b71e-e7543f957dcf} event:/vo/bad/general_quest_fail_11
{96034772-38a3-4637-9311-ac95e8566598} event:/vo/bad/half_health_half_stress_01
{c862f3e9-5f1e-48cd-9ac7-b7bbab0a2407} event:/vo/bad/obstacle_01
{490555e4-1eaf-4e5d-9d69-c5276fdc0269} event:/vo/bad/obstacle_cove
{b6e05e57-2d54-4ae9-9ef3-3b0a517bc563} event:/vo/bad/obstacle_crypts
{4db056ed-e729-4eee-a57c-b03fc4ae3cd0} event:/vo/bad/obstacle_warrens
{3ac5dccc-0b24-4c8a-af0f-48a65b343f42} event:/vo/bad/obstacle_weald
{de016eea-d3e3-4f6f-bb49-77443c6db27a} event:/vo/bad/placeholder
{b5e9859e-2457-49e0-b818-a2d8c28f79d3} event:/vo/bad/retreat_fail_01
{9eca40f2-2175-4836-b5f5-014373215850} event:/vo/bad/retreat_fail_02
{200c53b1-ac6c-4dc7-8432-4b959b1380a4} event:/vo/bad/retreat_fail_03
{5c8be8f5-39da-4a1b-9570-756afa35a54f} event:/vo/bad/starve_01
{931a7585-e27e-45ee-a0f6-8f725f74547f} event:/vo/bad/starve_02
{2ee950af-a705-4e88-b3e8-c17e9c36e0b9} event:/vo/bad/starve_03
{ce217f5f-4ce2-4ed8-b921-9ab53d6079d5} event:/vo/bad/starve_04
{480a77f9-4ef7-4106-8f38-d8d512214b06} event:/vo/bad/starve_05
{8ef21407-d2d9-495c-ab18-48573c8dab91} event:/vo/bad/torchlight_01
{5a4f65ad-9bab-4e10-bf3b-957f62729ede} event:/vo/bad/torchlight_02
{501f7c53-f7d1-460b-988d-c287650ec76b} event:/vo/bad/torchlight_03
{d500542d-6d03-4039-8cc0-9b57088cbb3c} event:/vo/bad/torchlight_04
{4709290f-33ea-46cc-bdc7-985380d7df06} event:/vo/bad/torchlight_05
{58c4d9fe-5acd-454c-9f48-23393f983329} event:/vo/bad/trap_01
{c62bb949-f2dc-449c-86e7-c5acf4d5c9b0} event:/vo/bad/trap_02
{06fa4501-d052-4d26-8ace-22528b7286c5} event:/vo/bad/trap_03
{25385eaf-1527-4b39-8523-c0866d28ca75} event:/vo/bad/trap_04
{1bff48e1-2645-4714-a854-5d27d9c1dccf} event:/vo/bad/trap_05
{90a741ae-7935-4079-8284-c6edab24fec1} event:/vo/bad/trap_06
{32cf1654-d877-4608-a3d4-187b67f89bd7} event:/vo/bad/trap_07
{27cd712b-a506-43c6-b20c-a30c3ad5889a} event:/vo/bad/trap_08
{1bdad4ef-bea0-4557-9c8b-ea5bd6823c13} event:/vo/bad/warrens_boss
{7358462b-49a0-4127-b3b3-19b109237bf1} event:/vo/bad/warrens_boss_alt
{e995887d-5de5-4570-9543-446396359408} event:/vo/bad/weald_boss
{069ab96a-c0f7-4498-8e2a-697cc6d74ff9} event:/vo/bad/weald_boss_alt
{d188ff6d-bd7c-4274-b892-ce5a7ce08bd9} event:/vo/good/affliction_pass_01
{5420a838-6f17-489b-8e9a-079444c7aad9} event:/vo/good/boss_kill_01
{b9084bb3-5201-458b-b3c5-a3ddb3795dce} event:/vo/good/camp_01
{ea22fc25-e47d-4137-92a3-ea958f6cfa5a} event:/vo/good/camp_02
{5dc09fd8-2431-4ef1-9ad8-7a0581e5549c} event:/vo/good/camp_03
{6c579a39-1476-4292-89a1-7500b2b29569} event:/vo/good/camp_04
{33023453-180d-4642-aa4d-f51a3e1e377b} event:/vo/good/camp_05
{6010c5a9-b544-4929-a60d-0bca3a709fc6} event:/vo/good/cove_success_boss_01
{874f0f38-2e11-47f0-a467-69161cba48a3} event:/vo/good/cove_success_boss_02
{f2b74499-57aa-45ff-be8f-3042d6860d9b} event:/vo/good/cove_success_boss_alt_01
{3d977227-5436-4a43-8966-cec9dc15d82d} event:/vo/good/cove_success_boss_alt_02
{a3e54647-a3b2-45cb-8d31-fb759a82db81} event:/vo/good/cove_success_cleanse_01
{2d425a17-0d88-4635-a0e4-54e2023d1115} event:/vo/good/cove_success_cleanse_02
{76f50745-d8ac-42de-9ae6-71b0337d16e3} event:/vo/good/cove_success_explore_01
{7c517c1f-08de-4387-970b-03bfec9d405d} event:/vo/good/cove_success_explore_02
{b9269fee-a7b4-4eb0-857d-8225410ccd95} event:/vo/good/crypts_success_activate_01
{a5d79e18-4765-42ac-b6a3-bc5e32388f16} event:/vo/good/crypts_success_activate_02
{dc4c4568-caba-4016-a5e1-be8611916a33} event:/vo/good/crypts_success_boss_02
{cf8ff87a-b39a-4ef8-b0f3-6f9b05c571f0} event:/vo/good/crypts_success_boss_alt_01
{cf9491a4-2dd3-4efe-bd03-ae4785f612d8} event:/vo/good/crypts_success_boss_alt_02
{0e183754-57af-400b-8a0e-aec3314b11cd} event:/vo/good/crypts_success_cleanse_01
{12d83dca-4ac6-453d-819c-1285d2eab96e} event:/vo/good/crypts_success_cleanse_02
{104b9f25-0571-464c-a79c-198f217586e8} event:/vo/good/crypts_success_explore_01
{109f8904-33cb-44b7-9e1f-a697545a1e5c} event:/vo/good/crypts_success_explore_02
{277584fb-a2fb-4329-bf4a-c8c918c19a1f} event:/vo/good/crypts_success_gather_01
{0df1b11e-8027-4532-b183-89a9dfd17a34} event:/vo/good/crypts_success_gather_02
{7f681277-643f-4b2f-9121-5ff6a4c558a2} event:/vo/good/general_crit_monster_01
{26490705-48b5-48f7-a08c-33327a4a85e4} event:/vo/good/general_crit_monster_02
{2830dabf-3ea5-4535-8536-569c2fc02e91} event:/vo/good/general_crit_monster_03
{1489caa5-820f-46e8-b839-a620f4eb2477} event:/vo/good/general_crit_monster_04
{fad2e626-c15d-4a90-86d2-f9d34b1f445b} event:/vo/good/general_crit_monster_05
{9b9530e1-01b8-4d2c-a313-7a34f07a821c} event:/vo/good/general_crit_monster_06
{045f0f04-13e3-4b63-a4ee-d9c0dc77da50} event:/vo/good/general_crit_monster_07
{bf1a4124-6f66-4cd8-af5a-bf1a64622567} event:/vo/good/general_crit_monster_08
{d703ea75-c30b-498a-bf3d-0b37a47a83e1} event:/vo/good/general_crit_monster_09
{29100aa6-f794-404c-a415-32bf91806006} event:/vo/good/general_kill_big_01
{9e05fe6f-baf0-4326-8a68-7ab66d3d8d57} event:/vo/good/general_kill_big_02
{fa1af3b5-d2ec-4306-95db-f8943dbe77a3} event:/vo/good/general_kill_big_03
{006a8280-c564-4c02-bf61-264a75134fab} event:/vo/good/general_kill_big_04
{ede90a65-7fbf-4913-89ed-027838803632} event:/vo/good/general_kill_big_05
{76eba352-2f91-4b0b-aed6-ca34dd7c07f9} event:/vo/good/general_kill_DOT_01
{80b91619-9fc4-4af3-9459-80c2e15354a4} event:/vo/good/general_kill_DOT_02
{f2d35f1c-0271-452d-b83b-94d255a2de8e} event:/vo/good/general_kill_DOT_03
{d44f0482-5f8c-4741-bb8f-2911ddadeff8} event:/vo/good/general_kill_DOT_04
{20545d0c-7dde-4865-85cb-a9114406ca64} event:/vo/good/general_kill_strong_01
{d68cfa6b-c9fd-4e84-92c6-a7e889eaf939} event:/vo/good/general_kill_strong_02
{1b57c2eb-b503-4ae6-88e5-020135f5f0d0} event:/vo/good/general_kill_strong_03
{fd8fcafe-9cc4-438b-97fe-9c6452f61956} event:/vo/good/general_kill_strong_04
{abca6889-ee39-47a0-b1c0-c3b643cd94f1} event:/vo/good/general_kill_strong_05
{8da24981-70e5-4859-8ee4-e5cc3a0f68dd} event:/vo/good/general_kill_weak_01
{1a612dfa-54db-490e-8536-8528fb64282b} event:/vo/good/general_kill_weak_02
{df9c5478-cace-401b-9851-2039a6d474af} event:/vo/good/general_kill_weak_03
{1b1ee647-fd93-423c-b543-2faee3fe0174} event:/vo/good/general_kill_weak_04
{a227e973-c076-4cd6-95ee-82e205f52907} event:/vo/good/general_kill_weak_05
{d2a4c12b-aa5e-42c8-939c-196fdc90984b} event:/vo/good/kill_first_01
{1d5e829e-e639-4540-9264-9ad00a1e80d5} event:/vo/good/kill_first_02
{d9e80d49-51d7-4c59-a924-192d0d60a6e1} event:/vo/good/kill_first_03
{6d8ce9ae-05c5-43e4-a209-ebb7ef83c7d5} event:/vo/good/kill_first_04
{e5c4cf43-127e-41e1-b562-3c15caf4e8d8} event:/vo/good/kill_first_05
{fd86f785-360b-4271-bb1c-9edd003b4d2a} event:/vo/good/loot_first_01
{56be8b9d-d626-411d-ad87-dddfabfc4a83} event:/vo/good/loot_first_02
{5321a103-9cca-4454-97bc-494df93c59b5} event:/vo/good/loot_first_03
{815ed8b7-cb0a-4ece-85b4-738e58bcf773} event:/vo/good/loot_first_04
{7d7bbfce-b9d1-4fb4-99e0-808338648783} event:/vo/good/loot_first_05
{4003165d-bd11-411a-bb19-caa63b98e8ff} event:/vo/good/loot_first_06
{8909d28a-2eaf-43ad-949e-9700c64e0166} event:/vo/good/loot_first_07
{95da1f84-c0bf-4de8-bcc5-681fbd193f4c} event:/vo/good/retreat_success_01
{96c28742-1d36-43d0-9adf-e611afffce9a} event:/vo/good/retreat_success_02
{834a6bb7-d6fd-4b51-b62d-de114aa455a1} event:/vo/good/retreat_success_03
{6604a6e0-7852-428c-ad51-72a84f250065} event:/vo/good/torchlight_01
{915f6482-a0eb-43a8-9ca0-417263f1f090} event:/vo/good/torchlight_02
{0688de26-a676-4672-99ab-b5a4323e7c95} event:/vo/good/torchlight_03
{de14f850-5670-47b9-af90-ab852dece379} event:/vo/good/torchlight_04
{74fb4511-80ea-42ea-b5da-178d348215b8} event:/vo/good/torchlight_05
{65e867db-4bdb-43c4-8379-c3b01d5fcf51} event:/vo/good/victory_first_01
{7ab6c8fc-6b04-4a67-bb1c-3378544ac765} event:/vo/good/victory_first_02
{4c65d77e-65c7-40ef-bb8c-40a5e38fcb77} event:/vo/good/victory_first_03
{4270d267-1b5a-45a8-8f1d-67825bfb778a} event:/vo/good/victory_first_04
{99b31478-bfb4-459d-a7dd-0ebe88ae42e2} event:/vo/good/victory_first_05
{4c28ace4-831d-48e4-9ff3-2bb9fc72586a} event:/vo/good/victory_first_06
{79b4e57c-9965-4656-b8b2-60bc18961df0} event:/vo/good/victory_first_07
{db62b665-cb6e-439f-9e51-a26494c56635} event:/vo/good/victory_first_08
{54027e9d-a582-4da4-bbb3-0f653ab74181} event:/vo/good/victory_first_09
{431a1126-1ad4-4f81-8c75-bdde95330548} event:/vo/good/virtue_focused
{8724ced6-2aba-4557-b491-cd6e1d48b13c} event:/vo/good/virtue_powerful
{1067a26b-8448-4193-a5f1-cd4ddfc86cad} event:/vo/good/virtue_stalwart
{7cd76e39-b3a9-45a9-9c9c-f57fc4454731} event:/vo/good/virtue_vigorous
{cb53ca29-704a-4eb7-b4c8-d50b5005994f} event:/vo/good/warrens_success_activate_01
{c7e191ec-cceb-4797-b052-e7baf1b68b47} event:/vo/good/warrens_success_activate_02
{de873e9e-3bb2-4a45-948c-90d0f2c0458e} event:/vo/good/warrens_success_boss_01
{bbfccc37-2980-4b11-bdb6-d18b36155ec4} event:/vo/good/warrens_success_boss_02
{a7e76e01-1cfb-4c83-b70b-7b92359b2fe6} event:/vo/good/warrens_success_boss_alt_01
{5aa65279-dac9-468b-8c5d-b4ee7f48cdf8} event:/vo/good/warrens_success_boss_alt_02
{a26af459-46cb-42aa-bc9d-ce40bfb663e2} event:/vo/good/warrens_success_cleanse_01
{cd4c9850-3136-4866-a0e8-7e7942e931c2} event:/vo/good/warrens_success_cleanse_02
{4e8ccc52-652f-4898-ae89-96df9d52ddb7} event:/vo/good/warrens_success_explore_01
{b135c3e3-7ba7-43b7-b5b4-05928b846ddc} event:/vo/good/warrens_success_explore_02
{48b27fa9-b488-40ce-9de4-1d2471812645} event:/vo/good/warrens_success_gather_01
{2da5dc7d-c79c-4d1c-a7e9-b357191c4f25} event:/vo/good/warrens_success_gather_02
{e4c8049f-6cd4-4a59-94c3-3f540b909d8b} event:/vo/good/weald_success_activate_01
{090e7c75-d65d-47ac-8105-05ec43708f33} event:/vo/good/weald_success_activate_02
{2d088611-697b-4605-b41c-ae138f4a3ec2} event:/vo/good/weald_success_boss_01
{64c490fe-d3ec-4270-9f38-2fb4852022d9} event:/vo/good/weald_success_boss_02
{4adfceb8-d4c8-4fad-950c-638a5a25815f} event:/vo/good/weald_success_boss_alt_01
{60a9a9cf-024b-46d9-bda3-1ab0bce72e88} event:/vo/good/weald_success_boss_alt_02
{df3335af-a4a9-49a9-a5bf-f2b01ba6f31a} event:/vo/good/weald_success_cleanse_01
{07dfd19f-5798-4fdf-b8b4-978b10971c70} event:/vo/good/weald_success_cleanse_02
{22c5f70e-2934-4bc0-9710-4b8b25425768} event:/vo/good/weald_success_explore_01
{ace551f6-8766-48fc-a334-6456eb7e5f0a} event:/vo/good/weald_success_explore_02
{03270608-fdc3-4bab-a16e-8258149f60b5} event:/vo/good/weald_success_gather_01
{4f0d6803-320c-408f-a5f4-4a0bcb994507} event:/vo/good/weald_success_gather_02
{1beca9a6-9f64-4e28-b1ec-c6afb590bc1f} event:/vo/load/cove_01
{db9a7d47-b14a-41b2-aea3-c6a00315cfda} event:/vo/load/cove_02
{3d96015a-3a90-42e2-88d5-3c84cd494408} event:/vo/load/cove_03
{a8b37c15-0ba8-4f55-befa-5d52fc2d6841} event:/vo/load/cove_04
{f2ed754c-9b7d-4f1d-ab92-df43d4e6281b} event:/vo/load/cove_05
{810d5880-1334-4bfc-acb1-7dd507e80793} event:/vo/load/cove_06
{59796356-f7eb-499c-b116-dab3e47f78a4} event:/vo/load/crypts_01
{8787326e-d287-4557-9b2c-9fba533d0355} event:/vo/load/crypts_02
{30254a67-b2b6-41ec-a386-9c9d19b67519} event:/vo/load/crypts_03
{497c47ce-f6f6-483c-b142-bb70a170336a} event:/vo/load/crypts_04
{f548d7ee-3afc-43a6-9546-21c712beed29} event:/vo/load/crypts_05
{9d70e042-20d4-449a-80b9-b2a0e4788840} event:/vo/load/crypts_06
{f1629101-2d20-4a6f-95bb-34553971f8fb} event:/vo/load/warrens_01
{cebe0a4f-69b5-4c41-9f55-ce09a7338454} event:/vo/load/warrens_02
{7ac6260d-4769-4de3-8364-f311d186d8cb} event:/vo/load/warrens_03
{6cc95523-7ccb-4efe-908c-d82b75080438} event:/vo/load/warrens_04
{29966c16-63d9-44a1-af57-5db943f4635e} event:/vo/load/warrens_05
{4fc05a15-868e-42ce-81d8-61ed8816d916} event:/vo/load/warrens_06
{6ca1bac1-4aac-4016-a36c-72fd9db4c800} event:/vo/load/weald_01
{f4e6efd3-4438-4f50-b68e-599b2f34a0be} event:/vo/load/weald_02
{468487c5-0f9d-4d6b-9480-86484069ce6c} event:/vo/load/weald_03
{23863dcb-784a-46e8-b0f5-7f36b61a5d24} event:/vo/load/weald_04
{b9eded4f-063d-4035-9b70-26718146a2fb} event:/vo/load/weald_05
{9da5e529-46d5-4b1f-9453-7e6f4314fc0b} event:/vo/load/weald_06
{11a746f8-75bd-4fde-aa80-6b9f73fbe74b} event:/vo/neutral/cove_activate
{0ff6b601-33df-415e-b919-052a7150ee06} event:/vo/neutral/cove_cleanse
{414e9f79-3541-44a9-a2f0-147b2d7bc434} event:/vo/neutral/cove_explore
{4a386217-923f-48bd-ba86-690a18ac8c86} event:/vo/neutral/cove_gather
{407619ff-7a4f-40a7-a25e-095d48ea3091} event:/vo/neutral/cove_kill
{144e87eb-306d-4213-9432-2c1ba1a6c500} event:/vo/neutral/cove_kill_alt
{4075fa14-3e59-45a9-a630-1b93505ab587} event:/vo/neutral/crypts_activate
{f29b0902-304b-4f67-8691-c42298083ca6} event:/vo/neutral/crypts_cleanse
{4891b0cf-bd8d-4472-8260-54ff108772b3} event:/vo/neutral/crypts_explore
{ba15337f-19bd-48fd-8486-096e86bb54fb} event:/vo/neutral/crypts_gather
{3bda662c-d94a-4a05-9de2-6d49cd154233} event:/vo/neutral/crypts_kill_alt
{e72dad95-a526-4765-8409-dd919baf320c} event:/vo/neutral/darkest_01_hall
{a1585355-1bfa-4127-b187-d2f0414f0b81} event:/vo/neutral/darkest_01_loading
{c2a114b5-2fe3-4666-b3a2-9f3ddbc176b8} event:/vo/neutral/darkest_01_return
{a8b65a05-f0e5-4028-a631-b792d628f2f7} event:/vo/neutral/darkest_02_hall
{eb678716-af10-472d-9039-90a9224b5ce3} event:/vo/neutral/darkest_02_loading
{a54224ac-06b5-4b27-8b6f-47111001b107} event:/vo/neutral/darkest_02_return
{835f2d5c-8490-4ca8-91a9-f342625ab586} event:/vo/neutral/darkest_03_hall
{afd14138-6f39-457d-bf76-52357313869d} event:/vo/neutral/darkest_03_loading
{012277cf-0e99-46e4-bb73-7265a0bb28c0} event:/vo/neutral/darkest_03_return
{c4d17da2-0cf3-469b-8fb4-717317d3ce1d} event:/vo/neutral/darkest_04_obstacle_01
{1e59f1e2-648d-4c47-bc08-70c1223c9051} event:/vo/neutral/darkest_04_obstacle_02
{19c84fb6-0d09-474d-8376-dbb7d75b00ff} event:/vo/neutral/darkest_04_obstacle_03
{8f42044b-af89-4eb1-839b-035ffbded376} event:/vo/neutral/quest_start_01
{7626a58c-e14a-453d-943c-147751944025} event:/vo/neutral/warrens_activate
{8e6807c9-7f9f-451d-96df-cbd27de69dc6} event:/vo/neutral/warrens_cleanse
{34a64ecd-830c-4767-829a-3337feb9d101} event:/vo/neutral/warrens_explore
{7df27ece-07b1-41cb-80a5-67263247a8fc} event:/vo/neutral/warrens_gather
{79a3e3e6-b1f3-49f9-b848-2318199a22b9} event:/vo/neutral/warrens_kill
{cff93c39-42b4-4a09-af2e-3eea4a3be5c5} event:/vo/neutral/warrens_kill_alt
{9dc71849-9746-4926-80ea-9be212094feb} event:/vo/neutral/weald_activate
{bc0818a8-a396-4e60-a8ca-112ffb90eb76} event:/vo/neutral/weald_cleanse
{366be55d-ad9c-4ce0-a745-118ecd9a9c44} event:/vo/neutral/weald_explore
{4591b190-0973-42d7-b40b-fadd90564296} event:/vo/neutral/weald_gather
{9424e204-0961-4fd9-88b4-d50016e89c5d} event:/vo/neutral/weald_kill
{bb139bed-d55f-4901-9490-ed70008cd390} event:/vo/neutral/weald_kill_alt
{4b5511ed-13ac-4a96-bd78-ef8e9c1a1d5f} event:/vo/town/backstory_01
{9b6706e9-944b-4ea6-b36c-125b30fdff0a} event:/vo/town/backstory_02
{a3b5ce14-fa3d-447f-8000-2ab6b6a52a3b} event:/vo/town/backstory_03
